Index,Sampling_date,Ref_lab,VialCodi,Exp,Plot,Chamber_opacity,Year,Month,Day,Tr1,Tr2,Rep,chamber number,Sampler,Code,Water_level_cm,Temp_soil,Rice_cover_prop,Env_temp_initial,Env_temp_final,Sample_time,Sample_hour,Sample_time_min ,CCH4_ppm,CCO2_ppm,NN2O_ppm,Chamber_temp
525,2023-09-07,P09_T3_07-09-23,,CER,P09,TRA,2023,9,7,AWD,,3,4,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.8,24,,T0,9:49:00,0,1.6575,93.2297,0.4706,25
526,2023-09-07,P09_T0_07-09-23,,CER,P09,TRA,2023,9,7,AWD,,3,4,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.8,24,,T1,9:59:00,10,1.6575,104.969,0.5024,30.1
527,2023-09-07,P09_T1_07-09-23,,CER,P09,TRA,2023,9,7,AWD,,3,4,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.8,24,,T2,10:09:00,20,1.6575,97.2406,0.4579,31.6
528,2023-09-07,P09_T2_07-09-23,,CER,P09,TRA,2023,9,7,AWD,,3,4,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:7_M:9_Y:2023,0,,0.8,24,,T3,10:19:00,30,1.6575,84.0339,0.4516,32.7
529,2023-09-14,P01_T0_14-09-23,,CER,P01,TRA,2023,9,14,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:14_M:9_Y:2023,2,,0.6,21,22,T0,9:14:50,0,1.7325,99.5884,0.3625,23.2
530,2023-09-14,P01_T1_14-09-23,,CER,P01,TRA,2023,9,14,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:14_M:9_Y:2023,2,,0.6,21,22,T1,9:24:50,10,1.8825,93.034,0.4706,25
531,2023-09-14,P01_T2_14-09-23,,CER,P01,TRA,2023,9,14,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:14_M:9_Y:2023,2,,0.6,21,22,T2,9:34:50,20,1.8825,98.708,0.6169,28.7
532,2023-09-14,P01_T3_14-09-23,,CER,P01,TRA,2023,9,14,AWD,,1,6,Guillem,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:14_M:9_Y:2023,2,,0.6,21,22,T3,9:44:50,30,1.9575,87.7513,0.5851,30.1
533,2023-09-14,P03_T0_14-09-23,,CER,P03,TRA,2023,9,14,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:14_M:9_Y:2023,3,,0.5,21,22,T0,9:16:20,0,4.5075,116.1213,0.5279,22.4
534,2023-09-14,P03_T1_14-09-23,,CER,P03,TRA,2023,9,14,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:14_M:9_Y:2023,3,,0.5,21,22,T1,9:26:20,10,4.8825,119.2518,0.5215,25.3
535,2023-09-14,P03_T2_14-09-23,,CER,P03,TRA,2023,9,14,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:14_M:9_Y:2023,3,,0.5,21,22,T2,9:36:20,20,5.2575,84.4252,0.4834,28
536,2023-09-14,P03_T3_14-09-23,,CER,P03,TRA,2023,9,14,CON,,1,7,Guillem,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:14_M:9_Y:2023,3,,0.5,21,22,T3,9:46:20,30,5.6325,73.175,0.5152,30.2
537,2023-09-14,P02_T0_14-09-23,,CER,P02,TRA,2023,9,14,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:14_M:9_Y:2023,1,,,21,22.5,T0,9:14:50,0,1.6575,116.5126,0.6233,22.9
538,2023-09-14,P02_T1_14-09-23,,CER,P02,TRA,2023,9,14,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:14_M:9_Y:2023,1,,,21,22.5,T1,9:24:50,10,2.2575,136.4694,0.5597,23.3
539,2023-09-14,P02_T2_14-09-23,,CER,P02,TRA,2023,9,14,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:14_M:9_Y:2023,1,,,21,22.5,T2,9:34:50,20,2.7825,117.0996,0.5597,25.3
540,2023-09-14,P02_T3_14-09-23,,CER,P02,TRA,2023,9,14,MSD,,1,1,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:14_M:9_Y:2023,1,,,21,22.5,T3,9:44:50,30,3.3825,93.8166,0.5788,26.3
541,2023-09-14,P04_T0_14-09-23,,CER,P04,TRA,2023,9,14,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:14_M:9_Y:2023,2,,,21,22.5,T0,9:16:20,0,2.2575,124.3388,0.4452,23.4
542,2023-09-14,P04_T1_14-09-23,,CER,P04,TRA,2023,9,14,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:14_M:9_Y:2023,2,,,21,22.5,T1,9:26:20,10,3.1575,108.3929,0.5024,24.4
543,2023-09-14,P04_T2_14-09-23,,CER,P04,TRA,2023,9,14,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:14_M:9_Y:2023,2,,,21,22.5,T2,9:36:20,20,3.5325,83.1534,0.5215,26.1
544,2023-09-14,P04_T3_14-09-23,,CER,P04,TRA,2023,9,14,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:14_M:9_Y:2023,2,,,21,22.5,T3,9:46:20,30,3.9825,86.1861,0.4897,27.5
545,2023-09-14,P05_T0_14-09-23,,CER,P05,TRA,2023,9,14,AWD,,2,2,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:14_M:9_Y:2023,4,,0.4,21,22,T0,9:18:25,0,1.6575,105.7516,0.5533,23.7
546,2023-09-14,P05_T1_14-09-23,,CER,P05,TRA,2023,9,14,AWD,,2,2,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:14_M:9_Y:2023,4,,0.4,21,22,T1,9:28:25,10,2.0325,90.6861,0.4961,25.5
547,2023-09-14,P05_T2_14-09-23,,CER,P05,TRA,2023,9,14,AWD,,2,2,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:14_M:9_Y:2023,4,,0.4,21,22,T2,9:38:25,20,2.3325,77.2838,0.4834,28.7
548,2023-09-14,P05_T3_14-09-23,,CER,P05,TRA,2023,9,14,AWD,,2,2,Guillem,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:14_M:9_Y:2023,4,,0.4,21,22,T3,9:48:25,30,2.5575,67.5988,0.477,31.3
549,2023-09-14,P07_T0_14-09-23,,CER,P07,TRA,2023,9,14,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,22,24,T0,9:59:00,0,1.8075,109.3712,0.4834,27.1
550,2023-09-14,P07_T1_14-09-23,,CER,P07,TRA,2023,9,14,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,22,24,T1,10:09:00,10,1.8825,71.1206,0.5024,31.3
551,2023-09-14,P07_T2_14-09-23,,CER,P07,TRA,2023,9,14,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,22,24,T2,10:19:00,20,2.2575,61.7292,0.4961,32.6
552,2023-09-14,P07_T3_14-09-23,,CER,P07,TRA,2023,9,14,MSD,,3,2,Guillem,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,22,24,T3,10:29:00,30,2.5575,61.827,0.4325,33.8
553,2023-09-14,P06_T0_14-09-23,,CER,P06,TRA,2023,9,14,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:9_Y:2023,3,,,21,22.5,T0,9:18:25,0,12.9075,99.8819,0.477,23
554,2023-09-14,P06_T1_14-09-23,,CER,P06,TRA,2023,9,14,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:9_Y:2023,3,,,21,22.5,T1,9:28:25,10,16.7325,107.6103,0.4961,24.8
555,2023-09-14,P06_T2_14-09-23,,CER,P06,TRA,2023,9,14,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:9_Y:2023,3,,,21,22.5,T2,9:38:25,20,18.4575,68.4793,0.4961,26.4
556,2023-09-14,P06_T3_14-09-23,,CER,P06,TRA,2023,9,14,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:14_M:9_Y:2023,3,,,21,22.5,T3,9:48:25,30,19.8075,48.9138,0.4388,27.4
557,2023-09-14,P08_T0_14-09-23,,CER,P08,TRA,2023,9,14,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:9_Y:2023,5,,,22.5,24,T0,9:59:00,0,2.1825,112.893,0.4325,26.8
558,2023-09-14,P08_T1_14-09-23,,CER,P08,TRA,2023,9,14,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:9_Y:2023,5,,,22.5,24,T1,10:09:00,10,2.4825,94.4036,0.4579,28.7
559,2023-09-14,P08_T2_14-09-23,,CER,P08,TRA,2023,9,14,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:9_Y:2023,5,,,22.5,24,T2,10:19:00,20,3.1575,68.4793,0.5088,29.6
560,2023-09-14,P08_T3_14-09-23,,CER,P08,TRA,2023,9,14,CON,,3,4,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:14_M:9_Y:2023,5,,,22.5,24,T3,10:29:00,30,3.9825,48.9138,0.477,30.9
561,2023-09-14,P09_T0_14-09-23,,CER,P09,TRA,2023,9,14,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,23,24,T0,10:01:00,0,1.6575,108.0016,0.5024,29.7
562,2023-09-14,P09_T1_14-09-23,,CER,P09,TRA,2023,9,14,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,23,24,T1,10:11:00,10,1.5075,117.3931,0.4961,31
563,2023-09-14,P09_T2_14-09-23,,CER,P09,TRA,2023,9,14,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,23,24,T2,10:21:00,20,1.6575,117.8822,0.4897,31.7
564,2023-09-14,P09_T3_14-09-23,,CER,P09,TRA,2023,9,14,AWD,,3,7,Guillem,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:14_M:9_Y:2023,2,,0.5,23,24,T3,10:31:00,30,1.5075,107.6103,0.477,32.9
565,2023-09-21,P01_T0_21-09-23,,CER,P01,TRA,2023,9,21,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T0,10:32:45,0,1.7325,118.1757,0.5024,23.1
566,2023-09-21,P01_T1_21-09-23,,CER,P01,TRA,2023,9,21,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T1,10:42:45,10,1.8075,129.328,0.4834,29.1
567,2023-09-21,P01_T2_21-09-23,,CER,P01,TRA,2023,9,21,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T2,10:52:45,20,1.7325,98.5123,0.4579,32.4
568,2023-09-21,P01_T3_21-09-23,,CER,P01,TRA,2023,9,21,AWD,,1,1,Raul,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T3,11:02:45,30,1.8825,103.795,0.4516,34.2
569,2023-09-21,P03_T0_21-09-23,,CER,P03,TRA,2023,9,21,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T0,10:35:40,0,1.8825,137.4477,0.4388,23
570,2023-09-21,P03_T1_21-09-23,,CER,P03,TRA,2023,9,21,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T1,10:45:40,10,2.0325,142.926,0.4706,28.1
571,2023-09-21,P03_T2_21-09-23,,CER,P03,TRA,2023,9,21,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T2,10:55:40,20,2.1825,108.0016,0.4834,30.9
572,2023-09-21,P03_T3_21-09-23,,CER,P03,TRA,2023,9,21,CON,,1,6,Raul,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.8,18.5,24,T3,11:05:40,30,2.2575,98.2189,0.4516,33.7
573,2023-09-21,P02_T0_21-09-23,,CER,P02,TRA,2023,9,21,MSD,,1,7,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.5,18.5,24,T0,10:32:45,0,1.8075,120.6214,0.5215,19
574,2023-09-21,P02_T1_21-09-23,,CER,P02,TRA,2023,9,21,MSD,,1,7,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.5,18.5,24,T1,10:42:45,10,2.2575,108.6864,0.4706,24.7
575,2023-09-21,P02_T2_21-09-23,,CER,P02,TRA,2023,9,21,MSD,,1,7,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.5,18.5,24,T2,10:52:45,20,2.5575,104.7733,0.477,27
576,2023-09-21,P02_T3_21-09-23,,CER,P02,TRA,2023,9,21,MSD,,1,7,LLJ,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:21_M:9_Y:2023,0,,0.5,18.5,24,T3,11:02:45,30,2.7075,97.9254,0.4897,28
577,2023-09-21,P04_T0_21-09-23,,CER,P04,TRA,2023,9,21,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T0,10:35:40,0,2.2575,110.5451,0.4706,21
578,2023-09-21,P04_T1_21-09-23,,CER,P04,TRA,2023,9,21,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T1,10:45:40,10,2.4825,116.6104,0.5279,25.3
579,2023-09-21,P04_T2_21-09-23,,CER,P04,TRA,2023,9,21,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T2,10:55:40,20,2.6325,107.6103,0.4579,26.6
580,2023-09-21,P04_T3_21-09-23,,CER,P04,TRA,2023,9,21,MSD,,2,3,LLJ,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T3,11:05:40,30,2.7825,105.1646,0.4643,27.8
581,2023-09-21,P05_T0_21-09-23,,CER,P05,TRA,2023,9,21,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.8,18.5,24,T0,10:38:20,0,1.8825,119.6431,0.4706,23.6
582,2023-09-21,P05_T1_21-09-23,,CER,P05,TRA,2023,9,21,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.8,18.5,24,T1,10:48:20,10,1.8075,115.73,0.4452,27.3
583,2023-09-21,P05_T2_21-09-23,,CER,P05,TRA,2023,9,21,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.8,18.5,24,T2,10:58:20,20,1.8075,110.3495,0.4706,29
584,2023-09-21,P05_T3_21-09-23,,CER,P05,TRA,2023,9,21,AWD,,2,2,Raul,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.8,18.5,24,T3,11:08:20,30,1.6575,95.284,0.4706,34.2
585,2023-09-21,P07_T0_21-09-23,,CER,P07,TRA,2023,9,21,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T0,11:17:30,0,1.6575,119.0561,0.4516,32.4
586,2023-09-21,P07_T1_21-09-23,,CER,P07,TRA,2023,9,21,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T1,11:27:30,10,1.6575,146.7413,0.4452,33.1
587,2023-09-21,P07_T2_21-09-23,,CER,P07,TRA,2023,9,21,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T2,11:37:30,20,1.7325,156.5241,0.4452,34.2
588,2023-09-21,P07_T3_21-09-23,,CER,P07,TRA,2023,9,21,MSD,,3,6,Raul,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T3,11:47:30,30,1.6575,166.3068,0.4961,34.5
589,2023-09-21,P06_T0_21-09-23,,CER,P06,TRA,2023,9,21,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T0,10:38:20,0,2.0325,111.6212,0.4834,22.4
590,2023-09-21,P06_T1_21-09-23,,CER,P06,TRA,2023,9,21,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T1,10:48:20,10,2.5575,121.3062,0.4834,26.3
591,2023-09-21,P06_T2_21-09-23,,CER,P06,TRA,2023,9,21,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T2,10:58:20,20,2.8575,110.3495,0.407,27.6
592,2023-09-21,P06_T3_21-09-23,,CER,P06,TRA,2023,9,21,CON,,2,4,LLJ,E:CER_P:P06_Tr1:CON_Tr2:_TRA_2_D:21_M:9_Y:2023,0,,0.5,18.5,24,T3,11:08:20,30,3.3075,107.6103,0.4325,28.6
593,2023-09-21,P08_T0_21-09-23,,CER,P08,TRA,2023,9,21,CON,,3,,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,,24,27,T0,11:18:45,0,1.5825,136.9586,0.4516,29
594,2023-09-21,P08_T1_21-09-23,,CER,P08,TRA,2023,9,21,CON,,3,,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,,24,27,T1,11:28:45,10,1.8825,111.7191,0.4516,31.6
595,2023-09-21,P08_T2_21-09-23,,CER,P08,TRA,2023,9,21,CON,,3,,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,,24,27,T2,11:38:45,20,2.1825,104.4798,0.4452,32.2
596,2023-09-21,P08_T3_21-09-23,,CER,P08,TRA,2023,9,21,CON,,3,,LLJ,E:CER_P:P08_Tr1:CON_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,,24,27,T3,11:48:45,30,2.3325,88.0448,0.477,33.4
597,2023-09-21,P09_T0_21-09-23,,CER,P09,TRA,2023,9,21,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T0,11:20:20,0,1.6575,115.6322,0.5088,30.7
598,2023-09-21,P09_T1_21-09-23,,CER,P09,TRA,2023,9,21,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T1,11:30:20,10,1.6575,128.6432,0.4897,33.7
599,2023-09-21,P09_T2_21-09-23,,CER,P09,TRA,2023,9,21,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T2,11:40:20,20,1.5825,116.7083,0.4643,34.2
600,2023-09-21,P09_T3_21-09-23,,CER,P09,TRA,2023,9,21,AWD,,3,1,Raul,E:CER_P:P09_Tr1:AWD_Tr2:_TRA_3_D:21_M:9_Y:2023,0,,0.8,24,27,T3,11:50:20,30,1.5825,104.1863,0.4643,34.1
601,2023-09-27,P01_T0_27-09-23,,CER,P01,TRA,2023,9,27,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T0,9:38:35,0,1.8825,106.1429,0.4961,25.6
602,2023-09-27,P01_T1_27-09-23,,CER,P01,TRA,2023,9,27,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T1,9:48:35,10,1.8075,128.1541,0.477,28.2
603,2023-09-27,P01_T2_27-09-23,,CER,P01,TRA,2023,9,27,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T2,9:58:35,20,1.8075,128.3497,0.4706,29.3
604,2023-09-27,P01_T3_27-09-23,,CER,P01,TRA,2023,9,27,AWD,,1,2,LLJ,E:CER_P:P01_Tr1:AWD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T3,10:08:35,30,1.8075,134.9042,0.4452,27.6
605,2023-09-27,P03_T0_27-09-23,,CER,P03,TRA,2023,9,27,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T0,9:41:15,0,1.8825,142.0456,0.4388,25.7
606,2023-09-27,P03_T1_27-09-23,,CER,P03,TRA,2023,9,27,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T1,9:51:15,10,1.8825,150.3609,0.4516,30.3
607,2023-09-27,P03_T2_27-09-23,,CER,P03,TRA,2023,9,27,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T2,10:01:15,20,1.7325,139.3064,0.4261,32.5
608,2023-09-27,P03_T3_27-09-23,,CER,P03,TRA,2023,9,27,CON,,1,7,LLJ,E:CER_P:P03_Tr1:CON_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T3,10:11:15,30,1.8075,120.7192,0.4643,34
609,2023-09-27,P02_T0_27-09-23,,CER,P02,TRA,2023,9,27,MSD,,1,3,Pau,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T0,9:38:35,0,1.9575,120.9148,0.4261,23
610,2023-09-27,P02_T1_27-09-23,,CER,P02,TRA,2023,9,27,MSD,,1,3,Pau,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T1,9:48:35,10,1.8825,138.7195,0.4643,24.2
611,2023-09-27,P02_T2_27-09-23,,CER,P02,TRA,2023,9,27,MSD,,1,3,Pau,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T2,9:58:35,20,1.8825,127.9584,0.4388,25.1
612,2023-09-27,P02_T3_27-09-23,,CER,P02,TRA,2023,9,27,MSD,,1,3,Pau,E:CER_P:P02_Tr1:MSD_Tr2:_TRA_1_D:27_M:9_Y:2023,0,,,20,22,T3,10:08:35,30,1.8075,118.8605,0.4643,26.6
613,2023-09-27,P04_T0_27-09-23,,CER,P04,TRA,2023,9,27,MSD,,2,4,Pau,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T0,9:41:15,0,1.7325,112.7952,0.4388,23.1
614,2023-09-27,P04_T1_27-09-23,,CER,P04,TRA,2023,9,27,MSD,,2,4,Pau,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T1,9:51:15,10,1.8075,103.795,0.4834,24.5
615,2023-09-27,P04_T2_27-09-23,,CER,P04,TRA,2023,9,27,MSD,,2,4,Pau,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T2,10:01:15,20,1.7325,100.0776,0.4452,25.7
616,2023-09-27,P04_T3_27-09-23,,CER,P04,TRA,2023,9,27,MSD,,2,4,Pau,E:CER_P:P04_Tr1:MSD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T3,10:11:15,30,1.6575,106.1429,0.4261,25.9
617,2023-09-27,P05_T0_27-09-23,,CER,P05,TRA,2023,9,27,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T0,9:44:30,0,1.8075,98.5123,0.4134,24.3
618,2023-09-27,P05_T1_27-09-23,,CER,P05,TRA,2023,9,27,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T1,9:54:30,10,1.8075,160.3394,0.4261,27.9
619,2023-09-27,P05_T2_27-09-23,,CER,P05,TRA,2023,9,27,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T2,10:04:30,20,1.7325,170.7091,0.4834,29.1
620,2023-09-27,P05_T3_27-09-23,,CER,P05,TRA,2023,9,27,AWD,,2,6,LLJ,E:CER_P:P05_Tr1:AWD_Tr2:_TRA_2_D:27_M:9_Y:2023,0,,,20,22,T3,10:14:30,30,1.8075,189.6876,0.547,29.9
621,2023-09-27,P07_T0_27-09-23,,CER,P07,TRA,2023,9,27,MSD,,3,2,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,20,22,T0,10:23:50,0,1.6575,139.8934,0.4643,28.6
622,2023-09-27,P07_T1_27-09-23,,CER,P07,TRA,2023,9,27,MSD,,3,2,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,20,22,T1,10:33:50,10,1.6575,183.1332,0.4516,31.9
623,2023-09-27,P07_T2_27-09-23,,CER,P07,TRA,2023,9,27,MSD,,3,2,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,20,22,T2,10:43:50,20,1.7325,169.1438,0.4834,32.9
624,2023-09-27,P07_T3_27-09-23,,CER,P07,TRA,2023,9,27,MSD,,3,2,LLJ,E:CER_P:P07_Tr1:MSD_Tr2:_TRA_3_D:27_M:9_Y:2023,0,,,20,22,T3,10:53:50,30,1.6575,174.2309,0.477,33.5
